"Identificador de URL";Nombre;Categorías;"Nombre de propiedad 1";"Valor de propiedad 1";"Nombre de propiedad 2";"Valor de propiedad 2";"Nombre de propiedad 3";"Valor de propiedad 3";Precio;"Precio promocional";"Peso (kg)";"Alto (cm)";"Ancho (cm)";"Profundidad (cm)";Stock;SKU;"Código de barras";"Mostrar en tienda";"Envío sin cargo";Descripción;Tags;"Título para SEO";"Descripción para SEO";Marca;"Producto Físico";"MPN (Número de pieza del fabricante)";Sexo;"Rango de edad";Costo
pump-v8-pre-workout-star-nutrition-285-gr-cafeina-taurina;;;Sabor;Watermelon;;;;;34,096.00;32,392.00;0.30;0.00;0.00;0.00;0;"STARNU0 V8 - WATERMELON";;;;;;;;;;;;;19,631.00
mochila-prescolar-alas-plateada-love-8431;"Mochila Prescolar Alas Plateada Love 8431";"Marcas > Juguetes y Accesorios > Love, Accesorios para Bebes y Niños > Movilidad y Paseo > Mochilas, Mundo del bebé";Color;Plateado;;;;;13,374.00;12,705.00;0.50;0.00;0.00;0.00;1;"LOVE0 MOCHILA ESCOLAR 8431 - Plateado";;SI;NO;;;;;Love;SI;;;;7,700.00
cuna-colecho-apertura-lateral-plegable-altura-regulable-849;"Cuna Colecho Apertura Lateral Plegable Altura Regulable 849";"Accesorios para Bebes y Niños, Mundo del bebé";Color;"Gris claro";;;;;43,546.00;;3.00;0.00;0.00;0.00;0;"LOVE0 CUNA 849 - Gris Claro";;NO;NO;;;;;Love;SI;;;;
cuna-colecho-apertura-lateral-plegable-altura-regulable-849;;;Color;"Gris oscuro";;;;;43,546.00;;3.00;0.00;0.00;0.00;0;"LOVE0 CUNA 849 - Gris Oscuro";;;;;;;;;;;;;
cuna-de-viaje-practicuna-love-841-2-alturas-bolso-panalera;"Cuna De Viaje Practicuna Love 841 2 Alturas Bolso Pañalera";"Marcas > Juguetes y Accesorios > Love, Accesorios para Bebes y Niños > Espacio y Comodidad > Cuna, Accesorios para Bebes y Niños > Movilidad y Paseo, Mundo del bebé";Color;"Gris/ Rayado";;;;;185,577.00;176,298.00;3.00;0.00;0.00;0.00;0;"LOVE0 CUNA 841 - Gris/Rayado";;SI;NO;;;;;Love;SI;;;;106,847.00
cochecito-bebe-con-huevito-travel-system-love-1240-paseo;"Cochecito Bebe Con Huevito Travel System Love 1240 Paseo";"Accesorios para Bebes y Niños, Mundo del bebé";Color;Gris;;;;;149,741.00;142,254.00;5.00;0.00;0.00;0.00;0;"LOVE0 COCHESITO 1240 GRIS";;SI;NO;;;;;Love;SI;;;;
cochecito-bebe-con-huevito-travel-system-love-1240-paseo;;;Color;Negro;;;;;149,741.00;142,254.00;5.00;0.00;0.00;0.00;0;"LOVE0 COCHESITO 1240 NEGRO";;;;;;;;;;;;;
andador-bebe-musical-mecedor-guiador-love-728-3-alturas;"Andador Bebe Musical Mecedor Guiador Love 728 3 Alturas";"Accesorios para Bebes y Niños, Mundo del bebé";Color;Celeste;;;;;70,043.00;66,540.00;1.00;0.00;0.00;0.00;0;"LOVE0 ANDADOR 728 CELESTE";;SI;NO;;;;;Love;SI;;;;40,327.00
andador-bebe-musical-mecedor-guiador-love-728-3-alturas;;;Color;Rojo;;;;;70,043.00;66,540.00;1.00;0.00;0.00;0.00;0;"LOVE0 ANDADOR 728 ROJO";;;;;;;;;;;;;40,327.00
andador-bebe-musical-mecedor-guiador-love-728-3-alturas;;;Color;Rosa;;;;;70,043.00;66,540.00;1.00;0.00;0.00;0.00;0;"LOVE0 ANDADOR 728 ROSA";;;;;;;;;;;;;40,327.00
andador-bebe-musical-mecedor-guiador-love-728-3-alturas;;;Color;Verde;;;;;70,043.00;66,540.00;1.00;0.00;0.00;0.00;0;"LOVE0 ANDADOR 728 VERDE";;;;;;;;;;;;;40,327.00
mochila-escolar-con-rueditas-autos-primeros-grados-love-8460;"Mochila Escolar Con Rueditas Autos Primeros Grados Love 8460";"Marcas > Juguetes y Accesorios > Love, Accesorios para Bebes y Niños > Movilidad y Paseo > Mochilas, Mundo del bebé";Color;Negro;DiseñO-De-La-Tela;Autos;;;19,999.00;;0.50;0.00;0.00;0.00;0;"LOVE0 MOCHILA ESCOLAR 8460 - Negro/Autos";;SI;NO;;;;;love;SI;;;;
mochila-prescolar-animalitos-tipo-libro-con-correa-love-8434;"Mochila Prescolar Animalitos Tipo Libro Con Correa Love 8434";"Marcas > Juguetes y Accesorios > Love, Accesorios para Bebes y Niños > Movilidad y Paseo > Mochilas, Mundo del bebé";Color;Verde;DiseñO-De-La-Tela;Animalitos;;;12,972.00;;0.50;0.00;0.00;0.00;0;"LOVE0 MOCHILA ESCOLAR 8434 - Verde/Animalitos";;SI;NO;;;;;love;SI;;;;
mochila-bolso-maternal-cambiador-bolsillo-termico-love-8410;"Mochila Bolso Maternal Cambiador Bolsillo Termico Love 8410";"Accesorios para Bebes y Niños, Mundo del bebé";Color;Gris;;;;;25,530.00;;0.50;0.00;0.00;0.00;0;"LOVE0 BOLSO MATERNAL 8410 - Gris";;SI;NO;;;;;Love;SI;;;;
mochila-bolso-maternal-cambiador-bolsillo-termico-love-8410;;;Color;Negro;;;;;25,530.00;;0.50;0.00;0.00;0.00;0;"LOVE0 BOLSO MATERNAL 8410 - Negro";;;;;;;;;;;;;
microfono-infantil-karaoke-luces-conexion-mp3-celular-love;"Microfono Infantil Karaoke Luces Conexion Mp3 Celular Love";"Marcas > Juguetes y Accesorios, Juguetes";Color;Azul;;;;;26,152.00;24,844.00;0.50;0.00;0.00;0.00;0;"EXPLO0 MICROFONO AZUL";;SI;NO;;"Accesorios para cantar, Conexion MP3, Juego interactivo, Juguete educativo, Juguetes musicales, Karaoke para ninos, Luces LED, Microfono con luces, Microfono infantil, Regalo para ninos";"Micrófono Infantil Karaoke con Luces LED y Conexión MP3 - Love";"Descubre el Micrófono Infantil Karaoke de Love, ideal para niños que aman la música y el canto. Con luces LED interactivas y capacidad de conexión a MP3 y celulares, este juguete promueve la creatividad musical y la diversión en casa o en fiestas. Perfecto como regalo para niños pequeños y preadolescentes, fomen";Explorer;SI;;;;15,057.00
microfono-infantil-karaoke-luces-conexion-mp3-celular-love;;;Color;Rosa;;;;;26,152.00;24,844.00;0.50;0.00;0.00;0.00;0;"EXPLO0 MICROFONO ROSA";;;;;;;;;;;;;15,057.00
auto-a-bateria-12v-love-3023-mercedes-benz;"Auto A Bateria 12v Love 3023 Mercedes Benz";"Mundo del bebé";Color;Blanco;;;;;540,000.00;513,000.00;11.00;0.00;0.00;0.00;0;"LOVE0 AUTO MB 3023 BLANCO";;SI;NO;;;;;Love;SI;;;;
auto-a-bateria-12v-love-3023-mercedes-benz;;;Color;Negro;;;;;540,000.00;513,000.00;11.00;0.00;0.00;0.00;0;"LOVE0 AUTO MB 3023 NEGRO";;;;;;;;;;;;;
auto-a-bateria-12v-love-3023-mercedes-benz;;;Color;Rojo;;;;;540,000.00;513,000.00;11.00;0.00;0.00;0.00;0;"LOVE0 AUTO MB 3023 ROJO";;;;;;;;;;;;;
aro-de-bano-bebe-love-301-frente-removible-burbujero;"Aro De Baño Bebe Love 301 Frente Removible Burbujero";"Accesorios para Bebes y Niños, Mundo del bebé";Color;Celeste;;;;;30,560.00;29,032.00;1.00;0.00;0.00;0.00;0;"LOVE0 ARO 301 CELESTE";;SI;NO;;"Aro banera bebe, Aro de bano bebe, Bano seguro bebes, Burbujero, Comodo y practico, Diseno ergonomico, Estabilidad bano, Frente removible, Love 301, Materiales seguros";"Aro de Baño Bebé Love 301 con Frente Removible y Burbujero";"El aro de baño para bebé Love 301 facilita el baño seguro y cómodo del bebé. Su diseño con frente removible y burbujero permite adaptarse al crecimiento del niño. Fabricado con materiales resistentes y seguros, asegura estabilidad y confort durante el baño.";Love;SI;;;;17,595.00
aro-de-bano-bebe-love-301-frente-removible-burbujero;;;Color;Naranja;;;;;30,560.00;29,032.00;1.00;0.00;0.00;0.00;0;"LOVE0 ARO 301 NARANJA";;;;;;;;;;;;;17,595.00
aro-de-bano-bebe-love-301-frente-removible-burbujero;;;Color;Rosa;;;;;30,560.00;29,032.00;1.00;0.00;0.00;0.00;0;"LOVE0 ARO 301 ROSA";;;;;;;;;;;;;17,595.00
practicuna-colecho-de-viaje-love-831-2-alturas-bebes-cuna;"Practicuna Colecho De Viaje Love 831 2 Alturas Bebes Cuna";"Accesorios para Bebes y Niños, Mundo del bebé";Color;Rosa;;;;;161,472.00;153,398.00;3.00;0.00;0.00;0.00;0;"LOVE0 PRACTICUNA 831 ROSA";;SI;NO;;"accesorios de bebe, colecho de viaje, colecho portatil, cuna 2 alturas, cuna de viaje, cuna para bebes, cuna para dormir, cuna para dormir juntos, cuna para recien nacidos, cuna para viajar, cuna plegable, love 831, practicuna, practicuna colecho, practicuna love 831";"Practicuna Colecho De Viaje Love 831 2 Alturas Bebés Cuna";"Nuestra practicuna colecho de viaje Love 831 ofrece comodidad y seguridad para tu bebé en cualquier lugar. Con 2 alturas ajustables y diseño plegable, es perfecta para dormir juntos durante los viajes. Cómoda, práctica y fácil de transportar, ideal para familias en movimiento.";Love;SI;;;;92,968.00
practicuna-colecho-de-viaje-love-831-2-alturas-bebes-cuna;;;Color;"Gris oscuro";;;;;161,472.00;153,398.00;3.00;0.00;0.00;0.00;0;"LOVE0 PRACTICUNA 831 GRIS ESTRELLA";;;;;;;;;;;;;92,968.00
practicuna-colecho-de-viaje-love-831-2-alturas-bebes-cuna;;;Color;"Gris oscuro liso";;;;;161,472.00;153,398.00;3.00;0.00;0.00;0.00;0;"LOVE0 PRACTICUNA 831 GRIS OSCURO";;;;;;;;;;;;;92,968.00
practicuna-colecho-de-viaje-love-831-2-alturas-bebes-cuna;;;Color;Rojo;;;;;161,472.00;153,398.00;3.00;0.00;0.00;0.00;0;"LOVE0 PRACTICUNA 831 ROJO";;;;;;;;;;;;;92,968.00
practicuna-colecho-de-viaje-love-831-2-alturas-bebes-cuna;;;Color;Gris;;;;;161,472.00;153,398.00;3.00;0.00;0.00;0.00;0;"LOVE0 PRACTICUNA 831 STAR BEIGE";;;;;;;;;;;;;92,968.00
practicuna-colecho-de-viaje-love-831-2-alturas-bebes-cuna;;;Color;Turquesa;;;;;161,472.00;153,398.00;3.00;0.00;0.00;0.00;0;"LOVE0 PRACTICUNA 831 TURQUESA";;;;;;;;;;;;;92,968.00
cuatriciclo-a-bateria-6v-30kg-luces-y-sonido-love-3018;"Cuatriciclo A Batería 6v 30kg Luces Y Sonido Love 3018";"Accesorios para Bebes y Niños, Mundo del bebé";Color;Amarillo;;;;;85,719.00;81,433.00;4.00;0.00;0.00;0.00;0;"LOVE0 CUATRI 3018 - Amarillo";;SI;NO;;;;;Love;SI;;;;49,353.00
cuatriciclo-a-bateria-6v-30kg-luces-y-sonido-love-3018;;;Color;Rojo;;;;;85,719.00;81,433.00;4.00;0.00;0.00;0.00;0;"LOVE0 CUATRI 3018 - Rojo";;;;;;;;;;;;;49,353.00
cuatriciclo-a-bateria-6v-30kg-luces-y-sonido-love-3018;;;Color;Verde;;;;;85,719.00;81,433.00;4.00;0.00;0.00;0.00;0;"LOVE0 CUATRI 3018 - Verde";;;;;;;;;;;;;49,353.00
triciclo-moto-a-bateria-nino-2-ruedas-30kg-6v-love-3002;"Triciclo Moto A Batería Niño 2 Ruedas 25kg 6v Love 3002";"Accesorios para Bebes y Niños, Mundo del bebé";Color;Azul;;;;;200,000.00;190,000.00;4.00;0.00;0.00;0.00;0;"LOVE0 MOTO 3002 - Azul";;SI;NO;;;;;Love;SI;;;;
triciclo-moto-a-bateria-nino-2-ruedas-30kg-6v-love-3002;;;Color;Blanco;;;;;200,000.00;190,000.00;4.00;0.00;0.00;0.00;0;"LOVE0 MOTO 3002 - Blanco";;;;;;;;;;;;;
triciclo-moto-a-bateria-nino-2-ruedas-30kg-6v-love-3002;;;Color;Fuxia;;;;;200,000.00;190,000.00;4.00;0.00;0.00;0.00;0;"LOVE0 MOTO 3002 - Fucsia";;;;;;;;;;;;;
triciclo-moto-a-bateria-nino-2-ruedas-30kg-6v-love-3002;;;Color;Rojo;;;;;200,000.00;190,000.00;4.00;0.00;0.00;0.00;0;"LOVE0 MOTO 3002 - Rojo";;;;;;;;;;;;;
moto-a-bateria-policial-3-ruedas-infantil-25kg-6v-love-3003;"Moto A Bateria Policial 3 Ruedas Infantil 25kg 6v Love 3003";"Accesorios para Bebes y Niños, Mundo del bebé";Color;Blanco;;;;;113,920.00;108,224.00;4.00;0.00;0.00;0.00;0;"LOVE0 MOTO 3003 - Blanco";;SI;NO;;;;;Love;SI;;;;65,590.00
moto-a-bateria-policial-3-ruedas-infantil-25kg-6v-love-3003;;;Color;Celeste;;;;;113,920.00;108,224.00;4.00;0.00;0.00;0.00;0;"LOVE0 MOTO 3003 - Celeste";;;;;;;;;;;;;65,590.00
moto-a-bateria-policial-3-ruedas-infantil-25kg-6v-love-3003;;;Color;Negro;;;;;113,920.00;108,224.00;4.00;0.00;0.00;0.00;0;"LOVE0 MOTO 3003 - Negro";;;;;;;;;;;;;65,590.00
moto-a-bateria-policial-3-ruedas-infantil-25kg-6v-love-3003;;;Color;Rojo;;;;;113,920.00;108,224.00;4.00;0.00;0.00;0.00;0;"LOVE0 MOTO 3003 - Rojo";;;;;;;;;;;;;65,590.00
moto-a-bateria-policial-3-ruedas-infantil-25kg-6v-love-3003;;;Color;Rosa;;;;;113,920.00;108,224.00;4.00;0.00;0.00;0.00;0;"LOVE0 MOTO 3003 - Rosa";;;;;;;;;;;;;65,590.00
jumper-saltarin-bebe-columpio-hamaca-love-733;"Jumper Saltarin Bebe Columpio Hamaca Love 733";"Mundo del bebé";Color;Rosa;;;;;58,314.00;;1.00;0.00;0.00;0.00;0;"LOVE0 JUMPER 733 - ROSA";;SI;NO;;;;;Love;SI;;;;
jumper-saltarin-bebe-columpio-hamaca-love-733;;;Color;Verde;;;;;58,314.00;;1.00;0.00;0.00;0.00;0;"LOVE0 JUMPER 733 - VERDE";;;;;;;;;;;;;
mochila-prescolar-cohete-espacial-con-correa-love-8433;"Mochila Prescolar Cohete Espacial Con Correa Love 8433";"Marcas > Juguetes y Accesorios > Love, Accesorios para Bebes y Niños > Movilidad y Paseo > Mochilas, Mundo del bebé";Color;Rojo;DiseñO-De-La-Tela;Cohete;;;29,083.00;27,628.00;0.50;0.00;0.00;0.00;0;"LOVE0 MOCHILA ESCOLAR 8433 - Rojo/Cohete";;SI;NO;;;;;love;SI;;;;16,744.00
booster-butaca-elevador-love-2012-silla-auto-apto-nueva-ley;"Booster Butaca Elevador Love 2012 Silla Auto Apto Nueva Ley";"Mundo del bebé";Color;Gris;;;;;21,999.00;20,899.00;1.00;0.00;0.00;0.00;1;"LOVE0 BOOSTER 2012 GRIS";;SI;NO;;;;;Love;SI;;;;1.00
booster-butaca-elevador-love-2012-silla-auto-apto-nueva-ley;;;Color;Negro;;;;;21,999.00;20,899.00;1.00;0.00;0.00;0.00;2;"LOVE0 BOOSTER 2012 NEGRO";;;;;;;;;;;;;1.00
booster-butaca-elevador-love-2012-silla-auto-apto-nueva-ley;;;Color;Rojo;;;;;21,999.00;20,899.00;1.00;0.00;0.00;0.00;1;"LOVE0 BOOSTER 2012 ROJO";;;;;;;;;;;;;1.00
cochecito-bebe-paraguitas-love-2191-gancho-mellizos;"Cochecito Bebe Paraguitas Love 2191 Gancho Mellizos";"Accesorios para Bebes y Niños, Mundo del bebé";Color;Gris;Color-Del-Chasis;Negro;;;64,506.00;;5.00;0.00;0.00;0.00;0;"LOVE0 COCHESITO 2191 - Gris";;SI;NO;;;;;Love;SI;;;;
cochecito-bebe-paraguitas-love-2191-gancho-mellizos;;;Color;Negro;Color-Del-Chasis;Negro;;;64,506.00;;5.00;0.00;0.00;0.00;0;"LOVE0 COCHESITO 2191 - Negro";;;;;;;;;;;;;
cochecito-bebe-paraguitas-love-2191-gancho-mellizos;;;Color;Rojo;Color-Del-Chasis;Negro;;;64,506.00;;5.00;0.00;0.00;0.00;0;"LOVE0 COCHESITO 2191 - Rojo";;;;;;;;;;;;;
cochecito-bebe-paraguitas-love-2191-gancho-mellizos;;;Color;Rosa;Color-Del-Chasis;Negro;;;64,506.00;;5.00;0.00;0.00;0.00;0;"LOVE0 COCHESITO 2191 - Rosa";;;;;;;;;;;;;
cochecito-bebe-cuna-mecedor-love-1156-rebatible-butaca;"Cochecito Bebe Cuna Mecedor Love 1156 Rebatible Butaca";"Accesorios para Bebes y Niños, Mundo del bebé";Color;"Animales 08";Color-Del-Chasis;Negro;;;117,113.00;111,257.00;5.00;0.00;0.00;0.00;1;"LOVE0 COCHESITO 1156 - Animales 08 - Negro";;NO;NO;;;;;Love;SI;;;;
cochecito-bebe-cuna-mecedor-love-1156-rebatible-butaca;;;Color;"Animales 08";Color-Del-Chasis;Plateado;;;29,083.00;27,628.00;5.00;0.00;0.00;0.00;0;"LOVE0 COCHESITO 1156 - Animales 08 - Plateado";;;;;;;;;;;;;16,744.00
cochecito-bebe-cuna-mecedor-love-1156-rebatible-butaca;;;Color;"Stars 08";Color-Del-Chasis;Negro;;;29,083.00;27,628.00;5.00;0.00;0.00;0.00;0;"LOVE0 COCHESITO 1156 - Stars 08 - Negro";;;;;;;;;;;;;16,744.00
cochecito-bebe-cuna-mecedor-love-1156-rebatible-butaca;;;Color;"Linen 08";Color-Del-Chasis;Negro;;;117,113.00;111,257.00;5.00;0.00;0.00;0.00;0;"LOVE0 COCHESITO 1156 - Linen 08 - Negro";;;;;;;;;;;;;
cochecito-bebe-cuna-mecedor-love-1156-rebatible-butaca;;;Color;"Linen 08";Color-Del-Chasis;Plateado;;;117,113.00;111,257.00;5.00;0.00;0.00;0.00;0;"LOVE0 COCHESITO 1156 - Linen 08 - Plateado";;;;;;;;;;;;;
cochecito-bebe-cuna-mecedor-love-1156-rebatible-butaca;;;Color;"Print 08";Color-Del-Chasis;Negro;;;117,113.00;111,257.00;5.00;0.00;0.00;0.00;0;"LOVE0 COCHESITO 1156 - Print 08 - Negro";;;;;;;;;;;;;
cochecito-bebe-cuna-mecedor-love-1156-rebatible-butaca;;;Color;"Print 08";Color-Del-Chasis;Plateado;;;117,113.00;111,257.00;5.00;0.00;0.00;0.00;0;"LOVE0 COCHESITO 1156 - Print 08 - Plateado";;;;;;;;;;;;;
cochecito-bebe-cuna-mecedor-love-1156-rebatible-butaca;;;Color;"Stars 08";Color-Del-Chasis;Plateado;;;117,113.00;111,257.00;5.00;0.00;0.00;0.00;0;"LOVE0 COCHESITO 1156 - Stars 08 - Plateado";;;;;;;;;;;;;
practicuna-de-viaje-love-832-2-alturas-mosquitero-bebes-cuna;"Practicuna De Viaje Love 832 2 Alturas Mosquitero Bebes Cuna";"Mundo del bebé";Color;"Gris/ Beige";;;;;75,274.00;;3.00;0.00;0.00;0.00;0;"LOVE0 PRACTICUNA 832 - Beige";;SI;NO;;;;;Love;SI;;;;
practicuna-de-viaje-love-832-2-alturas-mosquitero-bebes-cuna;;;Color;Gris/Rosa;;;;;75,274.00;;3.00;0.00;0.00;0.00;0;"LOVE0 PRACTICUNA 832 - Rosa";;;;;;;;;;;;;
practicuna-de-viaje-love-832-2-alturas-mosquitero-bebes-cuna;;;Color;"Gris/ Turquesa";;;;;75,274.00;;3.00;0.00;0.00;0.00;0;"LOVE0 PRACTICUNA 832 - Turquesa";;;;;;;;;;;;;
auto-a-bateria-camioneta-12v-love-3025-mercedes-benz;"Auto A Bateria Camioneta 12v Love 3025 Mercedes Benz";"Mundo del bebé";Color;Blanco;;;;;749,450.00;711,977.00;11.00;0.00;0.00;0.00;0;"LOVE0 AUTO CAMIONETA MB 3025 BLANCO";;SI;NO;;;;;Love;SI;;;;431,501.00
auto-a-bateria-camioneta-12v-love-3025-mercedes-benz;;;Color;Rojo;;;;;749,450.00;711,977.00;11.00;0.00;0.00;0.00;0;"LOVE0 AUTO CAMIONETA MB 3025 ROJO";;;;;;;;;;;;;431,501.00
auto-a-bateria-camioneta-12v-love-3025-mercedes-benz;;;Color;Negro;;;;;749,450.00;711,977.00;11.00;0.00;0.00;0.00;0;"LOVE0 AUTO CAMIONETA MB 3025 NEGRO";;;;;;;;;;;;;431,501.00
aposito-multiuso-plenitud-incontinencia-leve-x-20-unidades;"Apósito Multiuso Plenitud Incontinencia Leve X 20 Unidades";"Marcas > Higiene y Belleza > Plenitud";Tamaño;Unico;;;;;2,897.00;2,752.00;0.50;0.00;0.00;0.00;0;"PLEN0 PLENITUD APOSITO MIMI x20";;SI;NO;;"Absorcion incontinencia, Aposito incontinencia leve, Aposito multiuso, Cuidado personal, Higiene adultos, Incontinencia urinaria leve, Paquete 20 unidades, Plenitud incontinencia, Productos incontinencia, Proteccion incontinencia";"Apósito Multiuso Plenitud para Incontinencia Leve - 20 Unidades";"El Apósito Multiuso Plenitud para Incontinencia Leve ofrece una absorción ligera y discreta, ideal para el uso diario. Este paquete de 20 unidades está diseñado para brindar comodidad y seguridad, ayudándote a mantener tu confianza y bienestar. Perfecto para quienes necesitan una solución efectiva para la inconti";Plenitud;SI;;;;
algodon-estrella-super-400-gr1;"Algodón Estrella Super 400 Gr";;Color;Blanco;;;;;29,083.00;27,628.00;0.40;0.00;0.00;0.00;0;"ESTRE0 ALGODON SUPER 400gr";;NO;NO;;;;;Estrella;SI;;;;16,744.00
plenitud-femme-ropa-interior-moderada-x16-todos-los-talles;"Plenitud Femme Ropa Interior Moderada X16 Todos Los Talles";;TamañO;"G/XG (Grande/Extra Grande)";;;;;34,000.00;32,300.00;13.00;0.00;0.00;0.00;0;"PLEN0 PLENITUD FEMME G/XG x16";;SI;NO;;"Ropa Interior";"Ropa Interior";;Plenitud;SI;;;;
plenitud-femme-ropa-interior-moderada-x16-todos-los-talles;;;TamañO;"Grande/Extra Grande (G-XG)";;;;;38,280.00;36,366.00;13.00;0.00;0.00;0.00;0;"PLEN0 PLENITUD FEMME G/XG x16";;;;;;;;;;;;;
plenitud-femme-ropa-interior-moderada-x16-todos-los-talles;;;TamañO;"P/M (Pequeño/Mediano)";;;;;70,000.00;66,500.00;1.00;0.00;0.00;0.00;0;"PLEN0 PLENITUD FEMME P/M x16";;;;;;;;;;;;;
plenitud-femme-ropa-interior-moderada-x16-todos-los-talles;;;TamañO;"Pequeño/ Mediano (P-M)";;;;;38,280.00;36,366.00;1.00;0.00;0.00;0.00;0;"PLEN0 PLENITUD FEMME P/M x16";;;;;;;;;;;;;
cochecito-de-bebe-love-smart-1004-paraguitas-ultra-plegable;"Cochecito De Bebé Love Smart 1004 Paragüitas Ultra Plegable";"Mundo del bebé";Color;Gris;Color-Del-Chasis;Negro;;;150,374.00;;5.00;0.00;0.00;0.00;0;"LOVE0 COCHESITO 1004 Smart - Gris";;SI;NO;;;;;Love;SI;;;;
cochecito-de-bebe-love-smart-1004-paraguitas-ultra-plegable;;;Color;Rojo;Color-Del-Chasis;Negro;;;150,374.00;;5.00;0.00;0.00;0.00;0;"LOVE0 COCHESITO 1004 Smart - Rojo";;;;;;;;;;;;;
cochecito-de-bebe-love-smart-1004-paraguitas-ultra-plegable;;;Color;Rosa;Color-Del-Chasis;Negro;;;150,374.00;;5.00;0.00;0.00;0.00;0;"LOVE0 COCHESITO 1004 Smart - Rosa";;;;;;;;;;;;;
zaleas-ambos-plus-10-unidades;"Zaleas Ambos Plus 10 Unidades";"Supermercado, SuperV2";;;;;;;5,483.00;5,208.00;1.00;0.00;0.00;0.00;3274;"AMBOS0 ZALEAS 10U";7794881002118;SI;NO;;"accesorios para cuidado de pacientes, paquete de 10 zaleas, productos de higiene hospitalaria, protector de cama, zaleas, zaleas absorbentes, zaleas absorbentes desechables, zaleas ambos plus, zaleas desechables, zaleas para adultos, zaleas para cama, zaleas para cuidado de incontinencia, zaleas para personas mayores";"Zaleas Ambos Plus, Paquete de 10 Unidades - Absorbentes y Desechables";"Nuestras zaleas Ambos Plus ofrecen protección y comodidad. Absorbentes y desechables, son ideales para el cuidado de pacientes y adultos con incontinencia. El paquete de 10 unidades garantiza un suministro duradero. ¡Mantén la cama limpia y seca con nuestras zaleas de calidad!";ambos;SI;;;;3,360.00
booster-love-2014-butaca-para-auto;"Booster Love 2014 Butaca Para Auto";"Accesorios para Bebes y Niños, Mundo del bebé";Color;Gris;;;;;23,111.00;21,955.00;1.00;0.00;0.00;0.00;0;"LOVE0 BOOSTER 2014 - NEGRO/GRIS";;SI;NO;;;;;Love;SI;;;;13,306.00
booster-love-2014-butaca-para-auto;;;Color;Rojo;;;;;29,083.00;27,628.00;1.00;0.00;0.00;0.00;0;"LOVE0 BOOSTER 2014 NEGRO/ROJO";;;;;;;;;;;;;16,744.00
booster-love-2014-butaca-para-auto;;;Color;Negro;;;;;23,111.00;21,955.00;1.00;0.00;0.00;0.00;0;"LOVE0 BOOSTER 2014 NEGRO";;;;;;;;;;;;;13,306.00
arena-kinetica-magica-torta-con-6-moldes-accesorios-750g-fan;"Arena Kinetica Magica Torta Con 6 Moldes Accesorios 750g Fan";"Marcas > Juguetes y Accesorios > Explorer, Juguetes, Mundo del bebé";Color;Torta;;;;;4,952.00;;1.00;0.00;0.00;0.00;0;"EXPLO0 ARENA KINETICA - TORTA 750g";;SI;NO;;;;;Explorer;SI;;;;
panales-huggies-supreme-care-unisex-p-50u;"Pañales Huggies Supreme Care Unisex P 50 u";"Supermercado, SuperV2";GéNero;"Sin género";Tamaño;P;;;10,664.00;10,131.00;1.00;0.00;0.00;0.00;0;"HUGG0 SUPREME P x50";;SI;NO;;;;;Huggies;SI;;;;
panales-huggies-supreme-care-unisex-p-50u;;;GéNero;"Sin género";Tamaño;"Pequeño (P)";;;11,305.00;;1.00;0.00;0.00;0.00;0;"HUGG0 SUPREME P x50";;;;;;;;;;;;;
plenitud-classic-x16-todos-los-talles;"Plenitud Classic X16 Todos Los Talles";;TamañO;"Extra grande (XG)";;;;;29,083.00;27,628.00;1.00;0.00;0.00;0.00;0;"PLEN0 PLENITUD CLASSIC XG x16";;SI;NO;;"Absorcion, Actividad diaria, Confort, Confort y seguridad, Pack 16 unidades, Panales adultos, Plenitud Classic, Proteccion duradera, Todos los talles";"Plenitud Classic X16 Todos Los Talles";"Plenitud Classic ofrece pañales para adultos en un pack de 16 unidades que cubren todos los talles. Con confort y protección duradera, ideales para una vida activa sin preocupaciones.";Plenitud;SI;;;;16,744.00
